gid,v1,v2,v3,v4,v5,v6,v7,v,v9,v10
19,10,4,4,6,4,2,7,9,3,7
19,10,3,4,6,4,1,6,10,2,6
20,10,3,3,6,4,1,5,9,2,6
20,5,2,10,2,2,2,3,7,6,2
20,9,4,3,6,3,1,6,10,2,6
20,4,3,10,1,3,2,2,6,6,2
20,6,3,10,2,3,2,3,6,5,1
20,4,3,10,1,4,2,2,5,7,2
20,4,3,10,2,3,3,2,6,6,1
20,5,4,10,2,3,2,3,6,6,2
20,5,4,10,2,4,2,3,6,7,2
20,10,3,4,6,4,1,6,11,3,7
20,5,3,10,2,4,2,2,6,5,2
20,10,4,3,6,3,1,6,10,3,6
20,5,3,10,2,4,2,2,6,6,2
20,5,4,10,2,3,2,3,6,6,1
20,10,3,3,5,4,1,6,10,2,6
20,5,3,10,2,3,3,2,6,6,2
20,3,8,4,4,5,8,8,6,10,4
20,5,4,9,2,3,2,3,6,5,2
20,10,3,4,5,4,1,5,10,1,5
20,5,4,10,2,3,2,2,6,6,2
20,4,4,10,1,2,2,2,7,5,2
20,3,8,4,5,5,8,9,6,10,4
20,3,9,4,4,4,8,10,7,10,4
20,10,3,3,7,4,1,6,9,2,6
20,5,3,10,2,3,2,3,6,6,2
20,5,4,9,2,3,2,2,6,6,2
20,5,3,10,2,4,2,3,5,5,1
20,4,3,9,2,3,2,3,6,5,2
20,5,3,10,2,3,3,2,6,5,2
20,5,3,10,1,3,2,3,6,5,1
20,5,4,9,3,3,2,2,6,6,2
20,5,4,9,3,3,1,3,6,6,1
20,5,3,9,3,3,2,2,7,5,2
20,3,9,4,4,4,8,9,7,10,4
20,5,3,11,2,3,2,3,6,6,2
20,5,3,9,2,4,2,3,7,5,1
20,4,3,10,2,3,2,3,6,6,2
20,10,4,4,6,4,1,5,9,2,6
20,5,3,10,2,4,3,3,5,6,2
20,5,3,11,2,4,2,3,7,5,2
20,10,3,3,5,3,1,5,10,3,6
20,10,3,3,6,4,0,6,9,3,6
20,6,4,9,2,3,2,3,6,5,1
20,4,3,9,2,4,2,4,6,5,1
20,5,3,10,2,3,2,3,6,6,2
20,4,3,9,2,3,2,2,6,6,2
20,5,2,10,2,4,2,2,6,5,2
20,5,3,10,2,2,2,3,6,5,2
20,6,3,9,3,3,2,2,6,6,2
20,9,3,4,6,3,0,6,10,3,7
20,5,4,10,3,4,3,3,6,6,1
20,10,4,3,6,4,1,6,9,3,7
20,5,4,9,2,2,2,3,6,5,3
20,6,3,9,2,3,2,2,6,6,2
20,5,3,9,1,3,2,3,6,6,1
20,4,4,10,2,3,2,3,6,6,2
20,10,3,4,6,4,1,6,10,3,6
20,5,3,10,2,3,3,2,6,5,1
20,6,3,9,2,4,2,3,7,6,2
20,5,4,9,3,3,1,3,6,6,1
20,5,3,10,2,3,3,3,6,5,1
20,5,4,10,2,2,3,2,6,5,2
20,4,3,10,2,3,2,3,5,6,1
20,4,3,9,2,3,2,2,5,6,3
20,5,3,9,2,4,2,2,7,6,2
20,4,3,10,2,4,2,2,7,6,2
20,4,3,10,1,3,2,3,7,6,2
20,5,4,9,2,3,3,3,6,5,1
20,10,5,3,5,3,0,5,10,3,6
20,5,4,10,2,4,2,3,6,5,2
20,5,3,10,2,3,3,3,5,5,1
20,10,3,3,6,4,1,6,9,2,6
20,5,4,10,1,3,2,3,5,6,2
20,5,3,9,2,3,2,3,6,6,2
20,5,4,10,1,3,2,3,6,6,1
20,4,3,10,2,4,2,3,6,6,2
20,5,3,9,2,3,3,3,7,5,2
20,10,4,4,5,3,1,5,9,3,6
20,9,3,3,6,4,1,6,10,2,6
21,10,4,3,5,4,0,6,9,2,6
21,4,3,9,1,3,2,3,6,6,2
21,5,4,10,2,3,2,2,7,6,2
21,10,4,4,5,3,1,6,10,2,5
21,12,4,5,5,4,1,6,10,2,6
21,5,3,9,2,3,2,3,6,6,1
21,10,4,3,5,3,1,6,9,2,6
21,5,4,10,3,3,2,3,5,6,2
21,6,4,9,2,3,3,3,6,6,2
21,11,4,3,6,3,1,6,10,3,6
21,9,3,4,5,4,1,6,9,3,6
21,10,4,3,6,3,1,5,10,2,6
21,4,3,9,2,3,2,3,6,6,2
21,5,2,10,1,3,3,3,6,5,2
21,4,4,9,1,3,2,3,6,6,2
21,10,3,3,6,4,1,7,10,3,6
21,11,3,5,6,4,1,6,10,3,6
21,4,3,10,3,4,3,3,6,6,1
21,10,4,3,5,3,1,6,9,3,6
21,4,3,9,2,3,2,3,6,6,2
21,9,4,3,5,3,1,6,11,3,6
21,10,4,4,5,4,0,6,10,2,6
21,10,4,4,7,3,1,6,9,2,6
21,5,3,10,2,3,2,3,6,5,2
21,4,3,10,2,4,2,2,5,6,2
21,11,3,3,7,3,1,5,10,2,6
21,5,3,9,1,3,2,3,7,6,2
21,5,4,10,2,3,2,3,7,6,2
21,4,3,10,2,3,2,3,6,5,2
21,5,3,10,2,2,2,3,6,6,1
21,5,4,10,2,3,2,3,6,6,2
21,5,3,10,1,3,2,3,7,6,2
21,10,4,3,6,4,0,6,9,2,6
21,10,3,4,6,4,1,6,10,3,7
21,4,3,10,2,3,2,2,6,5,1
21,9,3,4,6,3,1,6,10,3,7
21,5,3,10,3,3,2,2,6,6,1
21,5,3,9,2,2,2,2,6,5,2
21,5,3,9,2,3,2,3,6,6,2
21,4,2,9,2,3,2,3,7,5,2
21,5,4,11,2,3,3,3,6,6,2
21,4,3,10,2,3,2,3,6,7,1
21,9,4,4,7,4,1,5,10,2,6
21,5,3,10,3,3,2,2,6,6,2
21,5,4,10,2,3,2,2,5,6,2
21,5,3,9,0,3,2,3,7,5,1
21,10,4,3,6,4,0,6,9,2,6
21,5,3,9,2,4,2,3,6,6,2
21,10,3,2,6,4,1,5,9,2,6
21,5,3,10,2,3,3,2,6,6,3
21,4,3,9,2,4,2,2,6,6,2
21,11,3,4,5,4,1,6,10,3,6
21,4,3,9,1,4,2,3,6,5,1
21,3,8,4,5,4,8,9,7,10,4
21,4,3,9,2,4,3,2,6,6,1
21,10,3,5,6,3,1,6,10,3,6
21,10,3,3,5,4,0,6,11,4,6
21,2,9,4,4,5,8,8,7,9,4
21,6,3,10,2,3,2,3,6,5,2
21,5,4,9,2,4,3,2,6,6,2
21,10,3,3,6,4,0,6,10,2,6
21,5,4,10,2,3,2,3,6,5,2
21,9,4,4,7,3,0,6,10,2,6
21,5,3,10,2,3,2,2,6,5,2
21,4,3,10,1,4,2,2,7,5,2
21,5,4,9,2,3,2,2,6,6,1
21,5,3,10,1,3,2,2,6,6,2
21,5,3,10,2,3,2,2,7,6,2
21,9,3,3,6,4,0,6,9,3,5
21,5,4,10,2,5,2,2,7,5,2
21,5,3,10,2,4,2,3,7,5,2
21,5,3,10,2,3,2,3,6,6,3
21,10,4,4,6,3,0,5,10,4,6
21,5,3,10,2,3,2,3,5,5,2
21,5,4,11,2,3,3,2,6,6,2
21,5,4,10,2,4,2,2,6,5,1
21,10,3,3,6,3,1,5,10,2,6
21,5,3,9,2,4,2,2,5,5,2
21,4,3,10,2,3,2,3,5,5,3
21,5,4,10,2,3,2,3,6,6,1
21,4,4,10,1,3,3,2,6,6,1
21,4,3,9,2,3,2,2,6,5,1
21,10,3,3,6,3,1,7,10,3,6
21,5,3,10,3,4,2,3,6,5,2
21,4,3,10,2,3,2,2,6,5,2
21,5,4,9,3,3,2,3,6,6,1
21,5,3,10,2,4,2,2,6,6,2
21,5,3,10,2,4,2,3,6,6,1
21,9,3,4,6,3,0,6,10,3,6
21,10,3,4,5,4,0,6,10,2,6
21,5,4,10,3,3,3,2,6,5,2
21,9,3,4,6,4,0,6,10,2,6
21,4,4,9,1,3,2,2,6,6,2
21,5,3,10,2,4,2,4,5,5,1
21,5,3,10,2,4,2,2,6,5,2
21,5,4,10,3,3,2,3,7,6,3
21,4,9,4,5,5,9,10,6,10,4
21,10,4,3,6,3,1,6,9,3,6
21,5,3,9,2,4,2,3,7,5,2
21,5,4,10,2,4,2,2,6,5,2
21,10,3,3,6,4,1,6,9,2,6
21,10,3,4,6,4,1,5,9,3,6
21,5,3,10,3,3,2,3,6,5,1
21,4,3,10,2,3,2,2,6,5,2
21,9,3,4,5,3,0,6,10,2,6
21,5,3,9,2,3,2,1,6,5,2
21,4,3,10,2,3,2,2,5,5,2
21,10,2,3,6,3,1,6,10,3,6
21,5,3,10,2,3,2,3,7,5,2
21,10,3,3,5,3,0,6,9,2,6
21,5,2,10,2,3,2,2,5,6,2
21,10,4,3,6,3,1,6,10,3,6
21,5,3,10,2,3,2,3,6,6,1
21,10,3,4,5,3,1,6,9,2,6
22,10,3,3,6,3,0,7,10,2,6
22,10,3,4,6,4,1,5,10,2,6
22,5,3,10,1,3,2,3,6,5,0
22,5,3,10,2,2,2,3,6,6,1
22,5,3,10,1,4,2,2,6,6,2
22,5,4,10,2,3,2,3,6,6,2
22,4,3,10,1,3,2,2,7,6,2
22,4,3,10,2,3,2,3,6,6,2
22,5,3,9,2,3,2,4,6,6,2
22,5,4,9,3,4,2,3,6,6,1
22,6,4,10,3,4,2,3,6,5,2
22,10,3,3,6,4,1,5,10,3,6
22,3,9,4,5,5,8,8,7,10,4
22,4,3,10,3,3,2,3,6,6,2
22,10,2,3,5,4,0,6,10,2,6
22,10,3,4,5,3,1,5,9,3,6
22,9,4,4,5,3,1,5,10,3,6
22,4,3,10,2,3,1,3,7,6,2
22,9,4,4,6,4,0,6,9,3,6
22,9,3,4,6,3,1,6,10,3,6
22,5,3,10,1,3,2,2,6,6,2
22,10,3,3,7,3,0,6,9,3,6
22,4,3,10,2,3,3,2,6,6,1
22,4,4,10,3,3,2,3,7,6,2
22,4,4,9,1,3,2,3,6,5,1
22,3,8,4,5,4,8,9,7,10,4
22,5,4,9,3,3,2,2,6,5,2
22,10,4,3,6,3,1,5,10,2,7
22,5,4,9,3,3,3,2,6,6,2
22,9,4,4,6,3,0,6,10,2,7
22,4,4,10,2,3,3,3,6,5,1
22,5,4,9,2,4,2,2,6,5,1
22,5,3,9,2,3,3,3,6,6,2
22,5,3,10,1,4,2,3,6,6,2
22,10,4,3,6,3,0,5,11,3,6
22,10,4,3,6,3,1,6,10,3,6
22,10,3,3,5,3,2,6,10,2,7
22,10,3,3,6,4,1,6,10,3,7
22,10,3,3,6,4,0,7,9,2,7
22,5,4,10,2,3,3,2,5,6,2
22,5,3,10,2,4,2,3,6,6,2
22,10,3,3,6,4,1,6,11,3,6
22,9,4,4,6,4,1,6,10,3,6
22,3,9,5,5,4,8,9,7,10,4
22,5,3,10,1,3,2,3,6,5,1
22,5,4,10,2,3,1,3,6,6,1
22,10,4,3,6,4,0,6,10,2,6
22,4,4,9,2,3,2,2,7,6,3
22,6,4,10,2,3,2,3,6,5,2
22,6,3,10,2,4,3,3,6,5,2
22,5,3,10,1,4,2,3,6,5,2
22,5,4,10,2,4,2,4,6,6,2
22,3,9,3,5,4,8,9,8,10,4
22,5,3,10,2,3,2,3,6,6,1
22,9,4,3,6,4,0,7,10,3,7
22,10,4,3,6,4,1,5,9,2,6
22,4,4,10,2,4,2,3,6,5,2
22,4,3,9,2,3,2,2,5,6,2
22,9,3,4,6,4,0,6,10,2,7
22,10,3,3,5,3,1,6,10,3,6
22,5,3,9,2,3,2,2,6,6,1
22,5,2,10,1,3,3,2,7,6,2
22,5,4,10,2,3,2,2,6,6,2
22,4,4,10,2,2,2,2,5,5,2
22,11,4,3,6,3,1,6,10,2,6
22,4,2,10,2,4,2,3,7,6,1
22,10,3,3,5,3,2,6,10,2,6
22,10,3,3,5,4,1,5,10,2,6
22,10,3,4,6,4,1,6,10,2,6
22,5,4,9,1,4,3,3,6,6,1
22,4,4,10,2,2,3,2,6,6,1
22,11,3,3,6,3,1,5,9,3,6
22,5,2,10,2,3,3,2,6,7,1
22,5,3,10,3,4,2,2,6,5,2
22,10,3,4,5,4,0,6,9,2,6
22,5,4,10,3,4,2,3,6,5,1
22,10,2,4,6,3,1,6,10,4,6
22,10,3,4,5,4,1,7,10,3,6
22,10,3,3,6,3,1,6,11,2,7
22,10,3,4,5,4,0,7,10,3,6
22,5,3,10,1,3,1,2,6,6,2
22,4,4,9,3,2,2,2,6,5,1
22,5,4,10,2,3,2,2,6,5,2
22,5,4,10,2,3,2,2,6,5,2
22,10,4,4,5,4,1,6,9,1,6
22,10,4,4,6,3,0,6,9,3,7
23,3,8,4,4,4,9,9,7,9,3
23,3,9,4,4,5,8,9,6,10,3
23,3,9,4,4,5,8,9,7,10,3
23,2,8,5,4,4,7,9,6,10,4
23,10,3,4,7,3,1,6,10,2,6
23,10,3,3,5,4,0,5,9,2,6
23,3,8,4,4,5,8,8,7,10,4
23,3,8,3,5,5,9,8,7,9,4
23,10,4,4,5,4,1,6,10,3,6
23,9,4,4,5,3,1,5,10,3,7
23,3,9,4,4,5,8,9,7,10,3
23,4,8,4,4,5,8,9,7,10,3
23,10,3,4,5,4,1,5,9,2,6
23,9,4,3,5,4,0,6,10,2,6
23,3,8,4,4,4,8,9,6,10,4
23,3,8,3,4,5,8,10,7,10,4
23,2,9,4,4,5,7,8,6,10,4
23,3,8,4,4,5,9,9,7,10,3
23,10,4,4,6,3,1,5,9,3,6
23,3,8,4,4,5,8,8,7,10,4
23,3,9,4,5,6,8,9,6,10,3
23,3,9,3,5,6,8,9,7,10,4
23,3,8,4,4,4,8,9,6,10,4
23,9,4,4,5,3,1,6,10,3,7
23,3,9,4,4,4,8,9,6,10,4
23,9,3,4,5,3,0,6,9,2,5
23,4,9,4,5,5,8,9,7,9,4
23,10,3,4,6,4,1,7,10,3,6
23,10,3,4,6,4,1,7,9,3,8
23,3,9,5,5,4,8,9,6,10,4
23,3,8,4,5,5,8,9,6,9,3
23,2,8,4,4,4,8,10,7,9,4
23,3,9,4,5,5,8,9,6,10,4
23,3,9,4,5,4,8,9,7,10,4
23,2,9,5,4,4,8,9,7,10,4
23,3,8,4,4,4,8,9,6,10,4
23,3,9,4,4,5,9,10,6,10,3
23,9,3,4,5,3,1,5,10,2,6
23,4,8,4,4,5,8,9,7,9,3
23,3,9,5,5,5,8,9,7,10,4
23,3,9,3,5,5,8,9,7,10,5
23,3,9,4,5,5,8,9,7,10,4
23,3,8,4,5,5,9,10,7,10,4
23,3,8,4,4,4,9,9,7,10,4
23,11,4,4,6,3,1,6,10,3,6
23,3,8,3,5,5,9,9,7,10,3
23,3,9,4,4,4,8,10,7,10,4
23,10,3,4,5,4,2,6,10,2,7
23,3,8,4,4,4,9,10,7,9,4
23,3,9,4,5,4,8,9,6,10,4
23,10,3,3,6,4,0,5,9,3,6
23,4,9,4,4,5,8,9,6,9,4
23,3,8,4,4,4,8,9,7,10,4
23,10,3,4,6,4,1,5,11,3,5
23,11,4,3,6,4,1,6,10,2,7
23,3,8,3,5,5,8,9,6,9,4
23,10,3,4,6,4,1,6,11,2,6
23,3,9,4,5,5,7,9,7,10,4
23,3,8,5,4,5,9,9,6,10,4
23,3,9,4,4,4,8,9,6,10,4
23,10,3,4,6,3,0,6,9,2,6
23,3,9,4,4,5,8,9,7,10,4
23,3,8,4,5,5,9,9,6,10,5
23,3,8,5,5,5,8,8,6,10,3
23,3,9,4,5,4,9,9,7,10,3
23,10,4,3,6,3,1,5,10,2,6
23,9,3,4,6,3,1,6,10,3,6
23,10,3,3,5,4,0,6,10,3,6
23,10,4,4,6,3,0,5,10,2,6
23,4,9,4,4,5,8,10,7,10,4
23,3,9,4,5,4,8,9,7,10,4
23,3,10,4,4,5,8,9,7,10,4
23,10,3,4,5,3,1,6,9,2,5
23,4,8,4,4,5,8,9,7,10,3
23,3,8,4,4,5,8,9,6,10,3
23,10,3,4,6,3,1,6,10,3,6
23,3,9,4,4,4,8,9,8,9,4
23,4,8,3,4,5,8,9,6,11,3
23,10,4,4,6,4,1,7,10,3,6
23,3,9,4,5,4,8,9,7,10,4
23,3,8,3,5,5,8,8,7,10,4
23,4,8,4,4,4,8,9,6,10,4
23,3,8,3,4,5,8,9,6,10,3
23,3,9,4,4,5,9,8,7,10,4
24,3,9,4,5,5,8,9,8,10,4
24,3,8,4,4,5,8,9,7,10,4
24,4,9,5,5,5,8,9,6,10,3
24,2,8,3,5,4,8,9,6,9,4
24,3,9,4,5,5,8,9,7,10,4
24,2,7,4,5,4,8,9,6,10,4
24,11,3,4,6,3,1,6,10,2,7
24,5,3,10,2,3,2,2,7,5,2
24,3,9,5,5,5,8,9,6,9,5
24,4,9,4,4,5,9,9,6,10,4
24,3,9,4,5,5,8,9,7,10,4
24,3,9,4,4,5,9,9,8,10,3
24,3,8,4,5,4,8,9,6,10,4
24,3,8,3,5,5,8,8,7,10,4
24,3,8,4,4,5,8,8,6,10,4
24,4,9,4,4,4,8,9,6,10,4
24,3,9,3,5,5,8,9,7,10,4
24,3,9,4,4,4,9,8,7,9,4
24,3,9,5,4,5,8,9,6,10,4
24,9,3,3,6,3,1,6,10,3,6
24,9,4,3,6,4,1,6,11,3,6
24,9,5,3,6,4,0,6,9,3,6
24,5,2,10,2,2,2,2,6,6,2
24,2,7,3,5,5,8,9,7,9,4
24,9,4,4,6,3,1,6,9,3,7
24,10,4,3,6,4,0,6,10,3,6
24,2,9,4,4,5,8,9,7,10,4
24,3,8,4,5,4,8,9,7,10,4
24,3,8,4,5,4,8,8,7,10,4
24,3,9,4,4,4,8,9,6,10,3
24,3,10,4,5,5,8,9,6,10,4
24,2,9,4,5,4,8,9,6,10,4
24,10,4,3,6,4,1,5,10,2,5
24,10,4,3,5,4,0,6,10,2,6
24,9,4,4,7,4,1,7,10,2,6
24,3,9,4,4,5,8,9,7,10,3
24,3,9,4,5,4,7,9,6,10,3
24,3,8,4,5,4,9,9,6,10,4
24,10,4,4,6,3,0,6,10,2,7
24,3,8,4,5,4,8,9,7,10,5
24,10,4,4,6,3,1,5,9,3,5
24,10,3,3,5,4,1,6,10,2,6
24,9,3,4,7,3,2,6,10,2,6
24,3,8,4,5,5,8,9,7,10,4
24,10,4,3,6,3,1,6,9,3,6
24,3,9,4,4,4,8,9,6,9,4
24,3,8,5,5,4,8,9,6,9,4
24,3,9,4,4,5,8,8,7,9,4
24,10,3,3,6,4,1,5,9,2,6
24,2,8,4,5,5,8,9,8,10,4
24,4,9,3,4,5,9,9,7,10,4
24,10,3,3,5,4,0,6,10,3,6
24,3,8,4,4,5,8,9,6,10,4
24,11,4,4,5,4,0,6,9,2,6
24,3,9,5,5,5,9,9,7,9,3
24,9,3,3,5,4,1,6,9,3,6
24,2,9,4,5,5,9,9,6,10,3
24,3,9,4,5,5,8,9,6,9,4
24,3,8,4,5,5,8,9,7,10,4
24,3,9,4,4,5,9,8,7,10,3
24,3,8,3,5,5,8,8,7,10,4
24,2,9,4,5,5,8,9,7,10,4
24,3,9,3,5,4,8,8,6,9,4
24,3,8,4,4,4,9,8,6,10,3
24,3,8,3,5,4,9,8,7,10,3
24,10,3,4,6,3,0,6,9,3,6
24,3,8,3,5,4,7,9,7,10,3
24,3,8,4,4,5,8,10,7,11,4
24,10,3,4,6,4,0,5,10,3,5
24,2,8,4,4,4,9,9,7,10,5
24,10,3,4,6,3,1,5,10,2,5
24,9,3,3,6,4,1,6,9,2,6
24,10,4,4,6,4,1,6,9,3,6
24,10,4,3,5,3,1,5,10,2,6
24,9,3,4,5,3,1,7,10,2,7
24,3,9,3,5,5,8,9,7,10,4
24,4,9,4,5,5,9,9,8,10,4
24,3,8,4,4,4,8,9,7,10,4
24,10,2,2,6,4,0,7,10,3,6
24,3,8,4,4,4,8,8,6,11,4
24,10,4,3,6,3,1,6,9,2,5
24,4,8,5,5,5,8,9,6,10,4
24,3,8,4,5,5,7,9,7,10,4
24,2,8,4,4,4,8,9,6,10,5
24,3,9,4,4,5,8,9,7,10,3
24,3,9,4,4,4,9,9,7,9,4
24,3,8,3,5,5,8,9,7,10,3
24,10,3,3,6,3,1,6,10,2,6
24,3,8,3,5,5,8,9,7,9,4
24,3,9,4,5,4,9,8,7,10,4
24,9,4,3,5,3,1,6,10,3,6
24,4,10,4,5,5,8,9,6,9,4
24,3,9,4,4,4,9,8,7,11,4
25,5,4,10,2,3,2,3,6,6,1
25,11,4,4,6,4,1,6,10,3,5
25,10,4,4,6,5,1,6,10,2,6
25,5,4,10,2,4,2,3,6,6,2
25,4,4,9,2,2,2,3,7,5,2
25,4,3,10,2,3,3,3,6,6,2
25,4,3,10,2,4,3,2,7,6,2
25,4,3,9,2,3,2,3,6,5,2
25,10,4,3,6,3,1,6,9,2,7
25,4,3,9,3,4,2,2,6,6,1
25,10,3,3,6,3,1,5,10,3,6
25,10,3,3,5,3,0,6,9,2,6
25,4,3,10,2,3,2,2,6,6,2
25,4,4,10,2,3,1,2,7,5,2
25,3,8,4,4,5,7,9,8,10,3
25,10,4,3,6,3,0,6,10,2,6
25,3,8,4,4,5,10,9,6,9,4
25,10,4,4,6,3,1,6,9,2,6
25,5,3,10,2,3,2,2,6,5,2
25,10,3,4,6,4,1,6,10,3,6
25,9,3,4,6,3,0,6,9,3,6
25,5,3,9,2,3,3,3,6,5,3
25,4,3,9,1,3,2,3,6,6,2
25,5,4,9,2,3,2,3,6,6,2
25,5,4,10,2,3,3,2,6,5,2
25,10,3,3,6,4,0,6,10,2,6
25,5,3,9,3,3,2,2,6,6,1
25,5,4,9,2,3,1,3,6,5,2
25,6,3,9,3,3,2,3,6,6,3
25,6,3,9,1,3,2,3,7,6,1
25,3,8,4,4,4,8,9,6,10,5
25,5,3,10,2,3,2,2,5,6,1
25,5,3,9,3,3,2,3,6,6,2
25,10,4,4,5,4,0,6,9,2,6
25,4,3,9,3,3,2,3,6,6,2
25,5,3,10,2,3,2,3,6,6,2
25,5,4,9,2,3,1,3,6,7,2
25,5,4,9,2,4,1,2,6,6,1
25,5,3,9,1,3,2,2,6,5,2
25,6,3,10,1,3,1,2,6,6,2
25,5,3,10,3,3,2,2,5,6,2
25,5,4,9,2,4,3,2,7,6,1
25,4,2,9,2,3,3,2,6,5,2
25,5,4,9,3,3,2,2,6,6,2
25,5,3,10,2,4,2,2,7,6,1
25,5,4,9,2,3,2,3,6,6,2
25,5,3,9,2,4,2,2,6,6,1
25,5,3,10,1,3,2,2,6,6,2
25,5,3,10,2,3,1,2,6,6,1
25,5,3,10,2,4,2,3,6,6,2
25,4,3,10,2,3,3,3,6,6,2
25,10,3,4,6,4,0,6,10,3,7
25,5,4,10,2,3,2,3,5,5,1
25,10,4,4,6,4,1,6,10,2,6
25,4,3,10,2,3,3,2,6,6,1
25,3,8,3,4,4,9,10,6,10,4
25,4,5,9,3,3,2,3,5,6,2
25,4,4,9,2,3,2,3,7,6,1
25,8,2,3,5,4,1,6,11,2,6
25,5,3,10,1,4,2,3,6,6,2
25,10,4,4,6,3,1,6,9,2,6
25,5,3,10,2,4,2,3,6,5,2
25,4,4,10,3,3,2,3,6,6,2
25,4,4,10,2,3,2,3,7,5,2
25,5,3,10,2,2,2,2,7,5,1
25,9,3,3,6,3,0,6,10,3,6
25,4,4,10,2,4,2,2,6,6,1
25,5,3,10,2,3,2,3,6,6,1
25,9,4,4,6,4,1,6,10,1,5
25,10,4,3,6,3,0,7,10,2,7
25,4,3,10,1,3,3,2,7,5,2
25,5,4,9,2,3,2,3,6,5,2
25,5,3,10,2,4,3,3,6,6,2
25,9,3,4,5,3,1,7,10,3,6
25,10,4,4,6,3,1,6,9,3,6
25,4,3,9,1,3,3,3,6,5,2
25,4,2,10,1,3,2,3,6,6,2
25,5,4,9,1,3,2,3,6,5,2
25,11,4,4,5,4,1,6,10,2,6
25,10,4,3,6,5,1,5,9,3,6
25,4,3,10,2,3,2,2,5,5,2
25,5,3,10,2,3,2,3,6,5,1
25,5,4,10,3,3,2,3,6,5,1
25,10,3,4,5,4,-1,6,9,2,6
25,5,2,9,2,4,2,2,6,7,2
25,4,4,10,2,3,2,3,7,6,2
25,5,4,10,2,3,3,3,7,6,2
25,9,3,3,5,4,1,6,10,2,6
25,8,4,3,5,4,0,5,10,2,6
25,4,3,9,2,3,2,3,7,6,1
25,5,4,10,2,4,2,2,6,6,2
25,5,3,9,2,4,2,3,6,5,2
25,4,3,10,2,3,3,3,6,5,1
25,4,4,10,2,3,2,3,7,6,1
25,6,3,9,2,3,2,3,6,6,1
25,5,3,10,3,4,3,3,5,6,1
25,10,3,3,5,4,1,6,10,3,6
25,4,4,10,2,4,3,2,6,6,2
25,5,4,9,2,3,2,3,6,5,2
26,4,4,10,2,3,1,2,6,5,2
26,5,3,10,2,2,1,3,6,5,2
26,11,3,3,6,4,1,6,9,3,6
26,4,2,10,3,3,2,2,7,5,2
26,5,3,8,2,3,2,3,5,5,1
26,11,3,4,5,4,0,6,10,2,5
26,9,5,3,5,4,1,6,9,2,6
26,10,3,3,5,4,1,6,9,2,6
26,10,3,4,6,4,1,6,10,2,6
26,5,3,9,2,4,3,2,6,5,2
26,4,3,10,2,4,3,3,6,5,3
26,10,3,4,6,4,0,5,10,3,5
26,6,4,10,2,4,1,3,6,5,1
26,5,3,10,2,4,2,3,6,5,2
26,5,3,10,2,3,2,2,6,5,2
26,5,3,10,1,3,3,2,7,5,1
26,4,4,10,2,4,3,3,6,6,2
26,5,4,10,3,3,1,2,6,6,2
26,4,4,9,2,4,1,2,6,5,2
26,10,3,3,5,3,2,6,11,3,6
26,4,4,9,2,4,2,4,6,5,1
26,4,3,10,2,3,2,3,6,6,2
26,10,3,4,5,3,1,6,10,2,6
26,5,3,10,2,4,2,2,7,5,2
26,5,3,9,2,4,2,3,6,5,2
26,4,3,10,2,3,2,3,6,5,2
26,10,3,4,5,3,1,5,9,2,6
26,10,3,4,6,4,1,6,10,2,6
26,5,3,10,3,4,2,3,5,6,2
26,5,3,10,2,3,2,3,7,6,2
26,5,3,10,2,3,2,3,6,6,2
26,5,4,10,2,3,2,3,5,6,1
26,4,4,10,2,3,2,4,6,6,3
26,5,4,9,1,3,2,3,6,6,2
26,4,3,9,2,3,2,3,5,5,1
26,5,2,10,2,3,2,4,7,5,2
26,10,4,4,6,4,1,6,8,3,6
26,9,4,4,6,3,1,6,10,2,7
26,5,3,10,2,3,1,2,6,5,2
26,5,4,10,2,3,2,3,6,6,2
26,10,4,3,6,3,1,6,10,2,6
26,5,3,9,1,4,2,2,7,5,2
26,5,3,10,2,3,2,2,6,5,2
26,3,9,3,5,5,8,9,7,10,4
26,4,3,11,3,3,2,2,7,5,2
26,9,3,4,6,3,1,5,10,3,6
26,5,3,10,2,3,2,3,6,5,2
26,4,3,10,2,2,2,3,6,6,2
26,4,2,10,2,3,2,3,6,6,3
26,4,3,10,2,3,2,3,6,6,2
26,5,3,10,1,3,2,3,7,6,2
26,5,4,10,2,4,2,3,7,5,2
26,5,3,10,2,3,2,3,6,5,2
26,4,3,10,2,3,2,4,6,6,2
26,5,4,11,2,3,2,3,6,6,2
26,4,4,10,1,2,3,2,6,5,2
26,5,3,9,2,3,2,3,6,5,2
26,5,4,9,2,3,2,3,6,6,2
26,5,3,10,1,3,3,3,6,5,2
26,9,4,4,6,4,1,5,10,2,7
26,10,3,4,5,3,0,6,9,2,6
26,5,4,10,2,4,1,2,6,5,2
26,6,2,9,2,3,2,3,6,6,2
26,10,4,3,7,4,1,6,10,2,6
26,4,3,10,2,3,2,2,6,5,1
26,5,3,10,2,4,1,2,6,6,3
26,9,3,4,6,3,0,6,9,1,5
26,10,3,3,6,3,1,6,10,3,6
26,5,3,10,1,3,3,3,7,6,2
26,10,4,4,6,4,1,6,10,3,6
26,5,3,10,2,4,2,2,6,5,2
26,6,3,10,1,4,1,2,6,5,2
26,5,3,9,2,3,2,2,6,6,2
26,10,3,3,5,3,1,6,9,2,6
26,10,4,4,5,3,2,6,11,2,6
26,5,3,9,1,4,3,3,7,5,2
26,9,4,3,5,3,1,6,10,3,6
